CG3344,CG3344-PA-1248,0,1
salr,salr-PA-2492,0,1
CG12204,CG12204-PA-197,1,0
CG11652,CG11652-PA-1179,57,0
SP1029,SP1029-PA-1024,2,0
veil,veil-PA-1623,0,2
CG3493,CG3493-PA-4309,0,5
gukh,gukh-PA-3063,19,0
row,row-PA-3252,2,1
poe,poe-PA-12892,0,3
CG15087,CG15087-PA-1433,31,0
rk,rk-PF-2815,0,1
fry,fry-PB-7884,1,0
CG10069,CG10069-PA-169,2,2
Mt2,Mt2-PA-34,21,0
CG11208,CG11208-PA-1173,8,11
ppan,ppan-PA-725,5,0
alphaTub67C,alphaTub67C-PA-598,0,2
CG5274,CG5274-PA-1017,0,70
DLP,DLP-PA-3405,0,2
18w,18w-PA-3618,35,60
Chi,Chi-PA-1602,0,1
CG4980,CG4980-PA-216,4,9
ndl,ndl-PA-5158,0,743
dsf,dsf-PA-305,52,0
Sap130,Sap130-PA-3424,6,0
CG3837,CG3837-PA-1599,1,0
CG42671,CG42671-PB-3558,0,7
CG1827,CG1827-PB-840,1,0
CG9086,CG9086-PA-5398,7,14
CG5522,CG5522-PA-2044,3,0
CG3004,CG3004-PA-307,1,3
Fbp1,Fbp1-PA-2883,18,16
CG16868,CG16868-PA-4329,25,218
CG4558,CG4558-PA-390,2,4
grass,grass-PA-740,0,15
CG33523,CG33523-PA-84,0,35
mbl,mbl-PA-580,0,1
Patr-1,Patr-1-PA-2012,0,1
yrt,yrt-PA-2112,11,0
CG5189,CG5189-PA-175,0,4
CG7985,CG7985-PA-909,19,10
Hsf,Hsf-PA-288,0,3
Nacalpha,Nacalpha-PA-220,11,5
stc,stc-PA-3222,9,2
TRAM,TRAM-PA-108,35,46
Drp1,Drp1-PA-1585,0,1
CG1418,CG1418-PA-511,19,28
CG10226,CG10226-PA-384,0,5
CG15611,CG15611-PA-783,0,2
pbl,pbl-PA-1369,0,1
Rme-8,Rme-8-PA-5278,2,0
mask,mask-PA-10819,2,0
CG6094,CG6094-PA-198,55,23
Smg1,Smg1-PA-9265,1,0
CG30414,CG30414-PA-1080,1,0
CG5335,CG5335-PA-946,1065,1
sty,sty-PB-1569,10,6
CG6967,CG6967-PC-530,0,1
CG10467,CG10467-PA-502,5,5
CG9747,CG9747-PA-1018,10,0
CG3313,CG3313-PA-715,0,1
bin,bin-PA-103,4,0
CG1637,CG1637-PC-618,2,0
CG31937,CG31937-PA-921,5,0
grh,grh-PH-2703,0,2
U26,U26-PA-2731,0,1
CG10289,CG10289-PA-2515,0,29
Gr28b,Gr28b-PA-762,0,1
Sec61alpha,Sec61alpha-PA-1084,2,0
RpL7-like,RpL7-like-PA-543,279,325
CG13333,CG13333-PA-1061,0,1
MED14,MED14-PA-4178,2,0
Es2,Es2-PA-1227,1,10
Lap1,Lap1-PA-1251,30,0
Kr-h1,Kr-h1-PA-421,1,0
Myt1,Myt1-PA-875,2,0
r-cup,r-cup-PA-1491,3,0
CG8664,CG8664-PA-439,1,0
nkd,nkd-PA-2715,3,2
CG33786,CG33786-PA-456,2,0
Drep-1,Drep-1-PA-465,5,66
CG3704,CG3704-PA-907,83,57
CG7372,CG7372-PA-2109,0,1
dsd,dsd-PB-3309,2,0
CG8833,CG8833-PA-2631,19,0
alphaTub67C,alphaTub67C-PA-965,37,0
CG31183,CG31183-PA-1651,0,1
fidipidine,fidipidine-PA-1527,0,66
CG2812,CG2812-PA-414,80,123
ara,ara-PA-375,0,2
Shroom,Shroom-PD-2804,1,0
CG30283,CG30283-PB-730,4,3
Pten,Pten-PA-423,1,6
CG5630,CG5630-PA-897,82,55
TM9SF4,TM9SF4-PA-1291,3,0
unc79,unc79-PB-6829,1,0
CG6488,CG6488-PA-444,3,0
CG11208,CG11208-PA-1339,0,3
sec15,sec15-PA-1675,0,1
yip2,yip2-PA-1088,0,11
cdi,cdi-PA-2265,17,3
Blimp-1,Blimp-1-PA-3538,3,5
DLP,DLP-PA-2499,0,2
Ugt37a1,Ugt37a1-PA-605,39,0
Ugt37a1,Ugt37a1-PA-604,0,10
Dpit47,Dpit47-PA-324,0,30
CG12877,CG12877-PC-2960,0,71
CG8297,CG8297-PA-182,7,9
dco,dco-PA-1155,4,3
Rtf1,Rtf1-PA-2070,2,4
CG6796,CG6796-PA-453,0,30
sei,sei-PA-1961,3,3
Hsp26,Hsp26-PA-335,6,22
Trs23,Trs23-PA-181,4,9
Spt5,Spt5-PA-1473,2,0
CG11902,CG11902-PB-4029,14,8
ds,ds-PA-10027,1,4
Doc3,Doc3-PA-417,5,1
Cog3,Cog3-PA-2076,20,0
CG13895,CG13895-PA-1214,16,0
CG4496,CG4496-PA-821,5,0
CG5191,CG5191-PA-534,2,0
CG1753,CG1753-PA-1440,384,0
Cdc27,Cdc27-PA-1823,5,22
CG7044,CG7044-PA-1641,1,0
CG31957,CG31957-PA-25,0,3
CG8064,CG8064-PA-2547,22,25
TyrRII,TyrRII-PA-27,0,1
Spc105R,Spc105R-PA-4561,22,22
Tbp-1,Tbp-1-PA-565,0,7
CG31121,CG31121-PA-2044,1,13
Sans,Sans-PA-737,1,0
RPA2,RPA2-PA-124,5,3
CG16894,CG16894-PA-453,0,4
edl,edl-PA-391,0,7
CG4749,CG4749-PA-1479,0,10
CG8093,CG8093-PA-1182,111,0
D12,D12-PA-2269,0,27
Sgt1,Sgt1-PA-414,40,42
CG4586,CG4586-PA-1516,0,5
CG31288,CG31288-PA-474,0,1
CG15094,CG15094-PA-1248,4,0
CG17574,CG17574-PA-322,0,1
CG6568,CG6568-PA-478,0,1
lox,lox-PA-518,1,0
mrn,mrn-PA-510,2,0
CG31769,CG31769-PA-203,1,0
CG5316,CG5316-PB-736,0,3
CG5522,CG5522-PA-1731,4,3
Aats-gln,Aats-gln-PA-1218,24,31
CG5217,CG5217-PA-433,9,0
CG15556,CG15556-PA-2018,3,0
dve,dve-PA-2733,10,16
CG3349,CG3349-PB-1336,15,0
Cht6,Cht6-PC-1611,5,7
pie,pie-PA-504,1,0
toe,toe-PA-1560,8,0
Klp67A,Klp67A-PA-1947,173,190
glob1,glob1-PA-409,3,0
Fbp1,Fbp1-PA-663,2,0
CG33303,CG33303-PA-876,0,7
CG30085,CG30085-PA-3766,0,2
CG17612,CG17612-PA-334,3,0
CG3065,CG3065-PA-860,0,5
CG14502,CG14502-PA-225,2,1
lilli,lilli-PA-4537,0,9
CHES-1-like,CHES-1-like-PA-3597,1,0
mRpS29,mRpS29-PA-1111,2,0
pds5,pds5-PA-3543,3,3
CG17781,CG17781-PA-691,1,0
dp,dp-PC-64697,0,1
Cirl,Cirl-PF-2665,19,0
mRpL32,mRpL32-PA-67,5,0
CG33095,CG33095-PA-1465,50,22
CG4593,CG4593-PA-276,34,45
LRP1,LRP1-PC-13849,25,38
CG31065,CG31065-PB-562,2,0
CG32138,CG32138-PA-1698,5,0
Vps45,Vps45-PA-1650,0,5
IntS8,IntS8-PA-2614,0,2
CG13430,CG13430-PA-163,1,0
Msh6,Msh6-PA-3267,1,3
CG3348,CG3348-PA-29,3,0
Nup98,Nup98-PA-5683,7,4
CG10081,CG10081-PA-840,4,1
CG17186,CG17186-PA-802,4,0
trsn,trsn-PA-84,0,1
pAbp,pAbp-PA-456,0,2
CG16979,CG16979-PA-1797,49,44
Sara,Sara-PA-3633,3,10
Rab9,Rab9-PA-693,0,11
CG11784,CG11784-PA-620,0,4
CG5287,CG5287-PA-786,0,2
phr,phr-PA-1632,1,0
Cht6,Cht6-PC-6291,1,0
CG42832,CG42832-PA-22,1,0
Sgf29,Sgf29-PA-133,14,0
CG18557,CG18557-PA-945,4,0
CG7747,CG7747-PA-1362,0,2
CG5524,CG5524-PA-2902,1,0
TepII,TepII-PA-3607,1,0
CG10467,CG10467-PA-947,0,1
Pepck,Pepck-PA-1647,17,15
p130CAS,p130CAS-PF-1703,3,0
CG5514,CG5514-PA-2599,2,0
plx,plx-PA-3914,0,1
Cpr35B,Cpr35B-PA-205,0,1
CG13160,CG13160-PA-1896,3,0
CG12391,CG12391-PA-792,4,6
CG2025,CG2025-PA-1272,1,0
CG7101,CG7101-PA-948,0,1
sick,sick-PB-4893,0,3
CG3262,CG3262-PD-268,2,1
Tsp97E,Tsp97E-PA-446,0,1
Moe,Moe-PA-1239,6,0
Sug,Sug-PC-568,0,1
PH4alphaEFB,PH4alphaEFB-PA-1045,0,3
Elp3,Elp3-PA-841,1,0
MICAL-like,MICAL-like-PA-978,0,1
fra,fra-PA-3988,36,10
l(2)08717,l(2)08717-PA-864,3,1
CG13258,CG13258-PA-397,0,7
CG12268,CG12268-PA-1371,1,0
CG32075,CG32075-PA-472,0,2
otk,otk-PA-2487,0,19
CG6204,CG6204-PA-2127,18,9
CG9853,CG9853-PB-1004,0,2
CG18284,CG18284-PB-218,0,2
CG5961,CG5961-PA-451,1,0
st,st-PA-439,0,10
rab3-GAP,rab3-GAP-PA-3937,1,0
nop5,nop5-PA-651,92,0
CG14881,CG14881-PA-625,3,0
mam,mam-PA-4194,2,0
CG8187,CG8187-PA-1070,0,22
olf186-F,olf186-F-PA-1023,9,9
CG8538,CG8538-PB-744,1,0
CG32803,CG32803-PA-298,0,3
CG9492,CG9492-PD-7599,0,1
CG13800,CG13800-PA-4555,14,25
sowah,sowah-PG-2176,1,2
CG8042,CG8042-PA-1645,2,0
CG30194,CG30194-PB-1881,10,0
CG7137,CG7137-PA-995,8,5
ana3,ana3-PA-1159,14,0
CG4785,CG4785-PA-1150,2,0
CG32119,CG32119-PA-687,0,16
CG4302,CG4302-PA-1109,0,1
CG1965,CG1965-PA-2292,2,3
Mcm6,Mcm6-PA-2148,20,1
Pomp,Pomp-PA-199,1,0
Ctf4,Ctf4-PA-2619,0,11
mfrn,mfrn-PA-603,0,21
CG4497,CG4497-PA-63,0,2
Gint3,Gint3-PB-863,29,0
calypso,calypso-PA-1089,14,7
CG12863,CG12863-PA-408,85,0
sxc,sxc-PA-3158,0,4
Rgl,Rgl-PA-2463,0,17
CG33798,CG33798-PA-373,0,1
Skeletor,Skeletor-PD-1036,3,0
CG34452,CG34452-PB-813,0,1
croc,croc-PA-937,0,2
Rae1,Rae1-PA-435,2,0
CG31122,CG31122-PA-1441,0,1
poe,poe-PA-15307,114,0
CG3338,CG3338-PA-1551,0,28
mus209,mus209-PA-397,0,1
CG3618,CG3618-PA-1959,5,4
CG3355,CG3355-PA-540,10,1
CG34202,CG34202-PA-589,0,1
Rab10,Rab10-PA-375,0,3
CG9328,CG9328-PA-411,0,7
Top1,Top1-PA-2819,0,9
mon2,mon2-PB-714,0,1
CG2818,CG2818-PA-1218,5,0
MED20,MED20-PA-271,0,2
CycB,CycB-PA-670,11,10
spn-A,spn-A-PA-861,16,14
rept,rept-PA-945,78,11
CG12054,CG12054-PB-1083,0,88
CG2183,CG2183-PA-550,3,3
CG3499,CG3499-PB-1524,0,2
CG6388,CG6388-PA-480,0,3
CG32713,CG32713-PA-91,0,5
corn,corn-PC-3202,3,2
l(3)03670,l(3)03670-PA-552,54,97
Atx2,Atx2-PA-2650,3,0
Cdk12,Cdk12-PA-1283,0,2
CG15093,CG15093-PA-163,3,2
Eip55E,Eip55E-PA-194,0,3
CG14299,CG14299-PC-6272,10,6
CG9531,CG9531-PA-803,0,7
nudC,nudC-PA-858,6468,0
c12.1,c12.1-PA-546,43,127
CG8607,CG8607-PA-18,2,0
Gr28b,Gr28b-PA-283,0,1
sowah,sowah-PG-1134,12,11
Zasp52,Zasp52-PI-2943,0,26
CG42629,CG42629-PB-204,1,0
Ppat-Dpck,Ppat-Dpck-PA-532,2,0
CG32201,CG32201-PB-426,1,0
CG3921,CG3921-PA-6871,0,5
CG4679,CG4679-PA-1075,3,4
CG43367,CG43367-PC-2374,1,0
CG34133,CG34133-PB-2265,8,10
zormin,zormin-PC-8649,17,20
lid,lid-PA-3448,0,4
Takr99D,Takr99D-PA-151,0,2
CG30005,CG30005-PA-332,0,8
CG30005,CG30005-PA-339,0,2
Tl,Tl-PA-2220,18,4
Dhpr,Dhpr-PA-294,204,258
qkr54B,qkr54B-PA-560,0,2
orb2,orb2-PA-604,1,0
mRpL34,mRpL34-PA-132,28,22
Rop,Rop-PA-1558,85,119
CG42508,CG42508-PA-225,0,1
CG14757,CG14757-PA-417,0,5
wol,wol-PA-763,181,30
CG7546,CG7546-PA-1907,1,2
CG8298,CG8298-PA-1513,24,0
pre-mod(mdg4)-V,pre-mod(mdg4)-V-PA-208,41,0
A2bp1,A2bp1-PI-1831,0,2
CG2224,CG2224-PA-821,0,3
l(1)G0045,l(1)G0045-PA-1569,4,3
CG3476,CG3476-PA-59,0,1
Rapgap1,Rapgap1-PD-2364,3,0
CG4050,CG4050-PA-2579,2,9
CG7988,CG7988-PA-289,23,23
CG4452,CG4452-PA-662,17,0
wit,wit-PA-2164,0,1
Ugt86Dj,Ugt86Dj-PA-1188,1,0
Catsup,Catsup-PA-271,4,0
Catsup,Catsup-PA-277,0,4
CG42358,CG42358-PA-534,0,3
ImpL3,ImpL3-PA-96,10,2
CG16734,CG16734-PD-883,1,0
Gs1l,Gs1l-PA-357,3,28
CG4496,CG4496-PA-258,1,4
CG31812,CG31812-PB-452,0,3
lig,lig-PA-925,12,10
Vps13,Vps13-PA-7005,9,0
Nup75,Nup75-PA-1755,41,28
sro,sro-PA-444,0,4
Parg,Parg-PB-2142,13,0
sowah,sowah-PD-313,0,3
ns1,ns1-PA-280,3,10
CG4714,CG4714-PA-1147,2,0
Galk,Galk-PA-1170,0,7
CG10357,CG10357-PC-55,0,1
CG11876,CG11876-PA-678,4,0
CG11498,CG11498-PB-879,2,0
CG12608,CG12608-PA-778,0,156
bocksbeutel,bocksbeutel-PA-400,0,5
Tre1,Tre1-PA-12,0,1
Taz,Taz-PA-793,0,1
CG13023,CG13023-PA-1131,4,0
Ptp4E,Ptp4E-PA-4469,7,6
CG8485,CG8485-PA-1957,9,16
CG34408,CG34408-PA-3442,1,5
CG6766,CG6766-PA-335,2,4
CG16886,CG16886-PA-526,0,3
VhaAC45,VhaAC45-PA-145,5,1
Ciao1,Ciao1-PA-206,23,29
tho2,tho2-PA-4795,2,0
eIF-2beta,eIF-2beta-PA-684,278,0
poe,poe-PA-13161,0,2
D19A,D19A-PA-1294,0,1
CG4364,CG4364-PA-1331,1,1
CG4364,CG4364-PA-1332,0,1
odd,odd-PA-573,1,7
CG31694,CG31694-PA-255,4,3
CG10576,CG10576-PA-955,1,0
CG10672,CG10672-PA-382,14,8
CG2924,CG2924-PA-712,1,0
CG5961,CG5961-PA-1206,0,134
CG8605,CG8605-PA-2115,24,47
nonA,nonA-PA-1782,66,51
CG1440,CG1440-PA-579,0,4
CG6357,CG6357-PA-482,1,0
CG10158,CG10158-PA-381,0,2
Shawl,Shawl-PC-519,9,0
Ino80,Ino80-PA-4794,20,10
ScpX,ScpX-PA-1540,3,1
gukh,gukh-PA-5082,0,92
Su(var)3-7,Su(var)3-7-PA-3244,0,16
CG8397,CG8397-PA-507,54,78
CG42820,CG42820-PA-1706,1,0
Atpalpha,Atpalpha-PA-1896,2,18
eIF-3p66,eIF-3p66-PB-1307,40,19
CG17180,CG17180-PA-205,2,3
CG17746,CG17746-PA-744,28,28
mRpS22,mRpS22-PA-732,0,1
CG7600,CG7600-PA-2269,30,28
CG11875,CG11875-PA-338,3,8
pAbp,pAbp-PA-741,9,4
clu,clu-PA-959,1,0
CG6310,CG6310-PA-501,30,102
mu2,mu2-PA-2817,1,2
mRpS29,mRpS29-PA-1128,8,18
ste24b,ste24b-PA-520,0,10
CG4341,CG4341-PA-2655,1,0
CG6509,CG6509-PA-5610,6,7
MED20,MED20-PA-658,35,0
Catsup,Catsup-PA-766,37,18
CG6685,CG6685-PA-582,22,1
CG15784,CG15784-PA-1604,19,0
CG15784,CG15784-PA-1609,0,2
CG32251,CG32251-PA-4338,44,0
CG32576,CG32576-PA-371,0,3
CG16903,CG16903-PA-388,1,0
scny,scny-PA-1905,115,169
raps,raps-PA-1443,1,0
CG7227,CG7227-PA-100,1,0
CG5335,CG5335-PA-663,0,1
RpL7-like,RpL7-like-PA-290,2,16
CG13550,CG13550-PA-1399,1,0
Nlg1,Nlg1-PD-1976,0,1
CG8331,CG8331-PA-501,28,31
CG1227,CG1227-PA-870,20,15
CG32305,CG32305-PB-909,0,3
CG11321,CG11321-PB-1400,1,0
raps,raps-PA-1609,0,1
CG13991,CG13991-PA-69,0,1
Glt,Glt-PA-46,2,0
cno,cno-PC-5361,0,6
Dlc90F,Dlc90F-PA-297,0,171
ena,ena-PA-1323,3,2
CG43318,CG43318-PA-183,0,3
CG5591,CG5591-PA-1410,0,2
CG15073,CG15073-PA-1446,15,11
CG2107,CG2107-PA-738,6,3
Duox,Duox-PB-3247,0,2
Rel,Rel-PA-2253,31,68
Pbp45,Pbp45-PA-691,2,1
CG14997,CG14997-PA-1257,0,24
cbx,cbx-PA-387,14,0
Trf,Trf-PA-621,0,2
Cdc6,Cdc6-PA-1740,7,0
Prp19,Prp19-PA-1482,111,131
fdl,fdl-PB-1788,46,33
CG12009,CG12009-PA-1533,12,0
CG16791,CG16791-PA-3305,3,13
mio,mio-PA-2309,2,1
Ent2,Ent2-PA-462,5,1
iPLA2-VIA,iPLA2-VIA-PA-2526,3,0
CG9418,CG9418-PA-258,0,6
Vps35,Vps35-PA-2355,9,0
ttm50,ttm50-PA-1232,0,1
CG3662,CG3662-PA-282,4,2
mop,mop-PA-979,1,0
CG15905,CG15905-PB-486,5,0
CG15905,CG15905-PB-485,0,2
Ire1,Ire1-PB-2503,6,2
CG11257,CG11257-PA-832,2,3
Chi,Chi-PA-1273,0,3
CG8778,CG8778-PA-379,1,3
nau,nau-PA-501,1,0
CG5961,CG5961-PA-461,1,0
ico,ico-PA-2124,8,0
ths,ths-PA-1828,2,0
mus209,mus209-PA-406,0,2
maf-S,maf-S-PA-30,1,2
CG42391,CG42391-PA-733,0,2
CG9143,CG9143-PA-1938,5,1
sro,sro-PA-688,0,10
18w,18w-PA-2107,0,2
CG16742,CG16742-PA-3927,0,8
CG4942,CG4942-PA-750,23,23
sei,sei-PA-2029,11,9
MESR3,MESR3-PA-746,10,10
Chd1,Chd1-PA-3097,2,0
CG12155,CG12155-PA-1216,7,5
mi,mi-PA-2626,0,3
Bap,Bap-PA-1026,3,0
TwdlQ,TwdlQ-PA-395,1,0
CG14103,CG14103-PA-559,2,4
Dlic,Dlic-PA-285,0,2
tst,tst-PA-2108,2,2
CG7275,CG7275-PA-714,5,0
fz4,fz4-PA-1075,5,6
CG18125,CG18125-PA-292,2,5
Cdc27,Cdc27-PA-2094,6,0
CG10737,CG10737-PA-453,0,2
CG14815,CG14815-PA-1795,0,7
CG4896,CG4896-PC-2682,135,97
ppk,ppk-PA-277,0,1
CG6739,CG6739-PA-1032,1,2
CG1673,CG1673-PA-963,4,0
CG30440,CG30440-PA-380,0,2
lig,lig-PA-3823,9,3
Taf1,Taf1-PA-4686,3,0
CG14692,CG14692-PC-4004,7,0
eIF2B-beta,eIF2B-beta-PA-749,19,0
Oatp74D,Oatp74D-PA-738,1,0
CG11073,CG11073-PA-1417,0,3
milt,milt-PA-2604,100,0
ds,ds-PA-10021,6,0
CG32650,CG32650-PA-38,0,4
Acn,Acn-PA-1900,389,331
EfSec,EfSec-PA-759,9,0
Hen1,Hen1-PA-400,15,0
CG10570,CG10570-PA-174,2,2
CG1516,CG1516-PA-3304,1,2
CG10144,CG10144-PA-3525,9,5
CG30286,CG30286-PB-352,2,0
ial,ial-PA-240,17,17
CG10628,CG10628-PA-277,0,2
mip120,mip120-PA-2742,149,176
CG17565,CG17565-PA-712,2,0
LBR,LBR-PA-1966,0,8
CG31694,CG31694-PA-714,9,1
Rcd4,Rcd4-PA-513,0,31
l(2)06496,l(2)06496-PA-492,0,735
CG11208,CG11208-PA-714,2,17
pkaap,pkaap-PA-1743,2,0
endoA,endoA-PA-628,0,6
CG17840,CG17840-PA-2283,23,24
CG6583,CG6583-PA-9,4,0
CG8134,CG8134-PA-1012,0,2
CG32409,CG32409-PA-591,0,2
CG5068,CG5068-PA-675,31,9
SIP2,SIP2-PA-967,1,0
CG2147,CG2147-PA-482,0,25
CG31344,CG31344-PA-517,1,4
ClC-b,ClC-b-PA-637,2,5
janA,janA-PA-69,30,9
eIF-3p66,eIF-3p66-PB-247,8,2
mre11,mre11-PA-988,2,10
CG6404,CG6404-PA-388,0,6
Bre1,Bre1-PA-1434,4,0
CG31782,CG31782-PA-287,0,3
CG10462,CG10462-PA-1702,0,5
eIF3-S8,eIF3-S8-PA-700,4,19
Aats-ala,Aats-ala-PA-2667,3,1
CG2790,CG2790-PA-372,1,0
Pdsw,Pdsw-PA-71,7,0
NiPp1,NiPp1-PA-783,4,1
CG15382,CG15382-PA-78,0,3
CG33213,CG33213-PA-546,2,3
CG2875,CG2875-PA-825,24,0
CG15087,CG15087-PA-1416,3,0
CG7985,CG7985-PA-1050,1,1
CG42856,CG42856-PB-3264,0,3
CG11997,CG11997-PA-779,2,1
Trf,Trf-PA-540,11,5
CG11882,CG11882-PA-153,0,2
CG9662,CG9662-PA-252,254,36
fidipidine,fidipidine-PA-1540,83,0
CG6145,CG6145-PA-1159,1,1
CG30085,CG30085-PA-3783,0,276
Sec22,Sec22-PA-286,5,8
CG16742,CG16742-PA-3346,16,0
CG4980,CG4980-PA-231,30,0
CG10992,CG10992-PA-569,25,13
Cht5,Cht5-PA-1752,104,0
CG4022,CG4022-PA-1533,2,4
MED20,MED20-PA-103,0,9
gfzf,gfzf-PB-2340,3,0
CG10936,CG10936-PA-4396,3,2
Klp64D,Klp64D-PA-1635,5,0
zwilch,zwilch-PA-627,2,1
Zpr1,Zpr1-PA-303,3,0
CG5835,CG5835-PA-613,0,1
mars,mars-PA-2622,0,77
Chc,Chc-PA-4249,3,0
CG7382,CG7382-PA-474,61,53
CG16742,CG16742-PA-3187,4,4
ste24a,ste24a-PA-949,11,7
CG11208,CG11208-PA-1191,0,19
Miro,Miro-PC-442,9,14
CG33160,CG33160-PA-112,1,1
CG7277,CG7277-PA-96,13,29
CG6145,CG6145-PA-814,41,26
CG7056,CG7056-PA-558,1,0
CG13897,CG13897-PA-70,0,13
CG6125,CG6125-PA-1779,1,0
CG18600,CG18600-PA-111,2,0
RluA-1,RluA-1-PA-538,0,1
CG5802,CG5802-PA-309,6,0
CG5885,CG5885-PA-171,36,72
CG17683,CG17683-PB-746,0,1
drosha,drosha-PA-2019,2,0
Dcr-2,Dcr-2-PA-1840,1,0
mys,mys-PA-1319,7,5
CG34422,CG34422-PA-4036,0,2
grn,grn-PA-441,2,0
EfSec,EfSec-PA-263,5,0
CG42509,CG42509-PA-93,3,0
Cog7,Cog7-PA-1667,2,0
CG34190,CG34190-PA-126,1,0
CG15483,CG15483-PA-819,1,0
CG31804,CG31804-PA-465,0,1
CG31804,CG31804-PA-464,0,7
frtz,frtz-PA-1731,0,1
CG2233,CG2233-PA-372,0,1
Myo10A,Myo10A-PC-8973,17,4
slmo,slmo-PA-591,2,0
CG34417,CG34417-PD-8332,4,0
fu2,fu2-PA-1334,1,0
IntS6,IntS6-PA-3750,6,2
Hmr,Hmr-PB-417,0,1
CG6686,CG6686-PA-2068,0,6
CG8455,CG8455-PA-397,0,5
CG43355,CG43355-PA-88,0,3
CG6488,CG6488-PA-582,3,5
CG30419,CG30419-PA-34,1,0
Idgf1,Idgf1-PA-383,70,0
CG5122,CG5122-PA-3714,0,2
CG16727,CG16727-PA-801,1,0
dgt5,dgt5-PA-2016,51,30
CG7988,CG7988-PA-272,1,3
rempA,rempA-PB-3994,1,0
Fps85D,Fps85D-PA-987,0,1
Patr-1,Patr-1-PA-2049,24,21
CG33232,CG33232-PA-2844,9,43
CG31869,CG31869-PA-210,0,6
Hsp67Ba,Hsp67Ba-PA-390,399,312
CG10731,CG10731-PA-519,16,4
CG9867,CG9867-PA-1358,216,0
yellow-e3,yellow-e3-PA-651,11,11
RecQ5,RecQ5-PB-3109,0,2
CG6945,CG6945-PA-1392,9,10
CG5316,CG5316-PA-270,0,2
CG9107,CG9107-PA-414,14,223
CG30289,CG30289-PA-297,1,0
Ir7d,Ir7d-PA-1498,0,1
CG11180,CG11180-PA-1950,15,24
CG12914,CG12914-PA-271,0,1
CG10413,CG10413-PA-2791,0,5
CG10073,CG10073-PA-930,0,1
CG7342,CG7342-PA-651,5,1
CG8550,CG8550-PA-1004,1,0
kst,kst-PA-12190,2,1
CG32409,CG32409-PA-498,17,9
ana1,ana1-PA-4987,0,2
CG12006,CG12006-PA-623,17,8
klar,klar-PA-4483,2,0
CG15093,CG15093-PA-63,0,5
Ack,Ack-PA-1665,0,29
CG9932,CG9932-PA-5436,4,2
feo,feo-PA-1420,5,1
Surf4,Surf4-PA-504,10,17
CG1908,CG1908-PA-1407,11,12
CrebA,CrebA-PA-905,0,2
CG14299,CG14299-PC-6647,3,0
CG15093,CG15093-PA-516,1,0
CG14230,CG14230-PA-1263,0,1
UGP,UGP-PA-1158,1,0
CG2970,CG2970-PA-424,0,1
CG7432,CG7432-PB-1687,3,0
CG4576,CG4576-PA-1903,0,1
shot,shot-PH-11908,0,1
CG1671,CG1671-PA-2245,2,0
CG32649,CG32649-PA-478,0,4
Mcm3,Mcm3-PA-1909,14,11
Taspase1,Taspase1-PA-796,0,16
VhaSFD,VhaSFD-PA-325,0,2
CG17841,CG17841-PA-1089,21,16
Su(fu),Su(fu)-PA-168,8,11
CG42683,CG42683-PA-223,0,7
CG31772,CG31772-PA-4855,1,0
CG13800,CG13800-PA-2505,0,1
CG5991,CG5991-PA-315,0,2
CTCF,CTCF-PA-600,0,4
D12,D12-PA-1857,5,16
CheB53b,CheB53b-PA-162,0,1
CheB53b,CheB53b-PA-167,0,16
CG6729,CG6729-PA-2518,10,11
Nop60B,Nop60B-PA-235,32,56
Drip,Drip-PA-570,47,47
cdm,cdm-PA-1746,3,0
Mcm6,Mcm6-PA-2146,0,2
Fbp1,Fbp1-PA-1299,0,1
CG1750,CG1750-PA-432,1,3
tefu,tefu-PB-7564,0,3
CG9135,CG9135-PA-249,0,4
CG6040,CG6040-PA-5010,32,15
CG1681,CG1681-PA-187,30,0
Side,Side-PA-1506,1,0
CG5828,CG5828-PA-1041,18,0
Pp2A-29B,Pp2A-29B-PA-1470,54,0
pch2,pch2-PA-771,72,21
Dip-B,Dip-B-PA-1195,17,0
CG12375,CG12375-PA-445,18,15
CG15011,CG15011-PA-1503,1,0
CG12054,CG12054-PB-1066,0,1
CLIP-190,CLIP-190-PN-2507,6,0
Sod2,Sod2-PA-117,162,252
Cg25C,Cg25C-PA-4805,0,1
CG42251,CG42251-PC-2539,1,0
CG31637,CG31637-PA-871,0,4
CAP-D2,CAP-D2-PA-3192,2,0
CG42779,CG42779-PA-123,0,1
kay,kay-PA-594,0,4
CG15747,CG15747-PA-340,27,13
CG5613,CG5613-PA-1086,0,3
Liprin-alpha,Liprin-alpha-PA-2931,2,0
CG11208,CG11208-PA-238,3,0
l(3)psg2,l(3)psg2-PA-4468,9,0
CG7741,CG7741-PA-292,0,1
CG2865,CG2865-PA-756,25,6
NKAIN,NKAIN-PJ-613,1,0
CG15784,CG15784-PA-1629,1,0
CG3164,CG3164-PA-1972,2,0
FLASH,FLASH-PA-1963,0,4
CG12486,CG12486-PA-60,0,62
iPLA2-VIA,iPLA2-VIA-PA-2559,0,7
CG8311,CG8311-PA-1344,62,433
CG33465,CG33465-PC-1401,2,4
Ssdp,Ssdp-PA-966,0,2
ap,ap-PA-669,2,8
CG8866,CG8866-PA-715,4,0
CG31643,CG31643-PA-1971,4,0
CG14435,CG14435-PA-367,2,0
CG15556,CG15556-PA-939,5,0
Rtf1,Rtf1-PA-1659,0,1
unc-104,unc-104-PB-4146,2,0
